CIFAR-100 already downloaded.
CIFAR-100 Dataset Loaded!
Train X: (45000, 3, 32, 32), Fine Y: (45000,), Coarse Y: (45000,)
Val   X: (5000, 3, 32, 32), Fine Y: (5000,), Coarse Y: (5000,)
Test  X: (10000, 3, 32, 32), Fine Y: (10000,), Coarse Y: (10000,)
===========================================================================
Layer (type)                       Output Shape                Param #
===========================================================================
 1. Conv1                           (1, 16, 32, 32)                 448
 2. Block[1-1]_Conv1                (1, 16, 32, 32)               2,320
 3. Block[1-1]_Conv2                (1, 16, 32, 32)               2,320
 4. Block[1-2]_Conv1                (1, 16, 32, 32)               2,320
 5. Block[1-2]_Conv2                (1, 16, 32, 32)               2,320
 6. Block[1-3]_Conv1                (1, 16, 32, 32)               2,320
 7. Block[1-3]_Conv2                (1, 16, 32, 32)               2,320
 8. Block[2-1]_Conv1                (1, 32, 16, 16)               4,640
 9. Block[2-1]_Conv2                (1, 32, 16, 16)               9,248
    └─ Shortcut[2-1]                (1, 32, 16, 16)                 544
10. Block[2-2]_Conv1                (1, 32, 16, 16)               9,248
11. Block[2-2]_Conv2                (1, 32, 16, 16)               9,248
12. Block[2-3]_Conv1                (1, 32, 16, 16)               9,248
13. Block[2-3]_Conv2                (1, 32, 16, 16)               9,248
14. Block[3-1]_Conv1                (1, 64, 8, 8)                18,496
15. Block[3-1]_Conv2                (1, 64, 8, 8)                36,928
    └─ Shortcut[3-1]                (1, 64, 8, 8)                 2,112
16. Block[3-2]_Conv1                (1, 64, 8, 8)                36,928
17. Block[3-2]_Conv2                (1, 64, 8, 8)                36,928
18. Block[3-3]_Conv1                (1, 64, 8, 8)                36,928
19. Block[3-3]_Conv2                (1, 64, 8, 8)                36,928
    GlobalAvgPool                   (1, 64)                           0
  Iter 410/703: Loss 2.5132
  Iter 420/703: Loss 2.4909
  Iter 430/703: Loss 2.7630
  Iter 440/703: Loss 2.5747
  Iter 450/703: Loss 2.5560
  Iter 460/703: Loss 2.3091
  Iter 470/703: Loss 3.0757
  Iter 480/703: Loss 2.6629
  Iter 490/703: Loss 2.4478
  Iter 500/703: Loss 2.8349
  Iter 510/703: Loss 2.6826
  Iter 520/703: Loss 2.4858
  Iter 530/703: Loss 2.6532
  Iter 540/703: Loss 2.5744
  Iter 550/703: Loss 2.6640
  Iter 560/703: Loss 2.5838
  Iter 570/703: Loss 2.8423
  Iter 580/703: Loss 2.7933
  Iter 590/703: Loss 2.6950
  Iter 600/703: Loss 2.5694
  Iter 610/703: Loss 2.8700
  Iter 620/703: Loss 2.7530
  Iter 630/703: Loss 2.3601
  Iter 640/703: Loss 2.6436
  Iter 650/703: Loss 2.5128
  Iter 660/703: Loss 2.7800
  Iter 670/703: Loss 2.3324
  Iter 680/703: Loss 2.4002
  Iter 690/703: Loss 2.3442
  Iter 700/703: Loss 2.9678
Train acc: 0.3670, Test acc: 0.2888 (Time: 2595.26s)

[Epoch 5]
  Iter   0/703: Loss 2.8212
  Iter  10/703: Loss 2.2405
  Iter  20/703: Loss 2.6814
  Iter  30/703: Loss 2.6368
  Iter  40/703: Loss 2.6821
  Iter  50/703: Loss 2.5489
  Iter  60/703: Loss 2.2494
  Iter  70/703: Loss 2.2802
  Iter  80/703: Loss 2.3325
  Iter  90/703: Loss 2.1467
  Iter 100/703: Loss 2.6084
  Iter 110/703: Loss 2.4617
  Iter 120/703: Loss 2.8289
  Iter 130/703: Loss 2.8235
  Iter 140/703: Loss 2.8718
  Iter 150/703: Loss 2.2637
  Iter 160/703: Loss 2.5192
  Iter 170/703: Loss 2.6704
  Iter 180/703: Loss 2.4500
  Iter 190/703: Loss 2.3942
  Iter 200/703: Loss 2.9151
  Iter 210/703: Loss 2.3059
  Iter 220/703: Loss 2.6113
  Iter 230/703: Loss 2.7297
  Iter 240/703: Loss 2.6023
  Iter 250/703: Loss 2.7020
  Iter 260/703: Loss 2.4446
  Iter 270/703: Loss 2.4209
  Iter 280/703: Loss 2.6967
  Iter 290/703: Loss 2.4939
  Iter 300/703: Loss 2.6005
  Iter 310/703: Loss 2.2274
  Iter 320/703: Loss 2.2868
  Iter 330/703: Loss 2.6065
  Iter 340/703: Loss 2.6406
  Iter 350/703: Loss 2.4290
  Iter 360/703: Loss 2.4497
  Iter 370/703: Loss 2.5892
  Iter 380/703: Loss 2.5372
  Iter 390/703: Loss 2.8344
  Iter 400/703: Loss 2.3945
  Iter 410/703: Loss 2.5225
  Iter 420/703: Loss 2.3832
  Iter 430/703: Loss 2.6843
  Iter 440/703: Loss 2.7411
  Iter 450/703: Loss 2.9648
  Iter 460/703: Loss 2.7560
  Iter 470/703: Loss 2.4994
  Iter 480/703: Loss 2.9632
  Iter 490/703: Loss 2.7567
  Iter 500/703: Loss 2.5260
  Iter 510/703: Loss 2.8582
  Iter 520/703: Loss 2.6090
  Iter 530/703: Loss 2.5359
  Iter 540/703: Loss 2.6036
  Iter 550/703: Loss 2.2334
  Iter 560/703: Loss 2.2482
  Iter 570/703: Loss 2.5980
  Iter 580/703: Loss 2.3831
  Iter 590/703: Loss 2.6771
  Iter 600/703: Loss 2.2488
  Iter 610/703: Loss 2.6484
  Iter 620/703: Loss 2.8948
  Iter 630/703: Loss 2.3919
  Iter 640/703: Loss 2.6370
  Iter 650/703: Loss 2.7458
  Iter 660/703: Loss 2.7117
  Iter 670/703: Loss 2.2891
  Iter 680/703: Loss 2.7004
  Iter 690/703: Loss 2.3350
  Iter 700/703: Loss 2.5739
Train acc: 0.4100, Test acc: 0.3158 (Time: 3187.71s)

[Epoch 6]
  Iter   0/703: Loss 2.5583
  Iter  10/703: Loss 2.3172
  Iter  20/703: Loss 2.3916
  Iter  30/703: Loss 2.3013
  Iter  40/703: Loss 2.5894
  Iter  50/703: Loss 2.3849
  Iter  60/703: Loss 2.4404
  Iter  70/703: Loss 2.2895
  Iter  80/703: Loss 2.2688
  Iter  90/703: Loss 2.3157
  Iter 100/703: Loss 2.4417
  Iter 110/703: Loss 2.3416
  Iter 120/703: Loss 2.4435
  Iter 130/703: Loss 2.4394
  Iter 140/703: Loss 2.3825
  Iter 150/703: Loss 2.5276
  Iter 160/703: Loss 2.6122
  Iter 170/703: Loss 2.5218
  Iter 180/703: Loss 2.4840
  Iter 190/703: Loss 2.2183
  Iter 200/703: Loss 2.5490
  Iter 210/703: Loss 2.2018
  Iter 220/703: Loss 2.5147
  Iter 230/703: Loss 2.6990
  Iter 240/703: Loss 2.4493
  Iter 250/703: Loss 2.5064
  Iter 260/703: Loss 2.7127
  Iter 270/703: Loss 2.3125
  Iter 280/703: Loss 2.2518
  Iter 290/703: Loss 2.5336
  Iter 300/703: Loss 2.6385
  Iter 310/703: Loss 2.3891
  Iter 320/703: Loss 2.5231
  Iter 330/703: Loss 2.2737
  Iter 340/703: Loss 2.3323
  Iter 350/703: Loss 2.3321
  Iter 360/703: Loss 2.3074
  Iter 370/703: Loss 2.8908
  Iter 380/703: Loss 2.0899
  Iter 390/703: Loss 2.1572
  Iter 400/703: Loss 2.5567
  Iter 410/703: Loss 2.4626
  Iter 420/703: Loss 2.5903
  Iter 430/703: Loss 2.4627
  Iter 440/703: Loss 2.6089
  Iter 450/703: Loss 2.1885
  Iter 460/703: Loss 2.2415
  Iter 470/703: Loss 2.2883
  Iter 480/703: Loss 2.2485
  Iter 490/703: Loss 2.5563
  Iter 500/703: Loss 2.3955
  Iter 510/703: Loss 2.9281
  Iter 520/703: Loss 2.3889
  Iter 530/703: Loss 2.0944
  Iter 540/703: Loss 2.4846
  Iter 550/703: Loss 2.2237
  Iter 560/703: Loss 2.4235
  Iter 570/703: Loss 2.3833
  Iter 580/703: Loss 2.2348
  Iter 590/703: Loss 2.4562
  Iter 600/703: Loss 2.2196
  Iter 610/703: Loss 2.3253
  Iter 620/703: Loss 2.3942
  Iter 630/703: Loss 2.6201
  Iter 640/703: Loss 2.1524
  Iter 650/703: Loss 1.9480
  Iter 660/703: Loss 2.4884
  Iter 670/703: Loss 2.6489
  Iter 680/703: Loss 2.1953
  Iter 690/703: Loss 2.4118
  Iter 700/703: Loss 2.1312
Train acc: 0.4350, Test acc: 0.3278 (Time: 5677.16s)

[Epoch 7]
  Iter   0/703: Loss 2.0204
  Iter  10/703: Loss 2.2765
  Iter  20/703: Loss 2.6061
  Iter  30/703: Loss 2.6661
  Iter  40/703: Loss 2.2461
  Iter  50/703: Loss 2.2122
  Iter  60/703: Loss 2.2100
  Iter  70/703: Loss 2.3460
  Iter  80/703: Loss 2.0271
  Iter  90/703: Loss 2.4717
  Iter 100/703: Loss 2.1440
  Iter 110/703: Loss 2.1187
  Iter 120/703: Loss 2.1263
  Iter 130/703: Loss 2.3738
  Iter 140/703: Loss 2.4837
  Iter 150/703: Loss 2.0855
  Iter 160/703: Loss 2.2014
  Iter 170/703: Loss 2.5755
  Iter 180/703: Loss 2.2521
  Iter 190/703: Loss 2.0698
  Iter 200/703: Loss 2.3804
  Iter 210/703: Loss 2.6608
  Iter 220/703: Loss 1.9691
  Iter 230/703: Loss 2.2622
  Iter 240/703: Loss 2.2025
  Iter 250/703: Loss 2.4996
  Iter 260/703: Loss 2.0083
  Iter 270/703: Loss 2.3377
  Iter 280/703: Loss 2.3056
  Iter 290/703: Loss 2.1418
  Iter 300/703: Loss 2.5207
  Iter 310/703: Loss 1.9991
  Iter 320/703: Loss 2.2278
  Iter 330/703: Loss 2.1421
  Iter 340/703: Loss 1.9769
  Iter 350/703: Loss 2.3444
  Iter 360/703: Loss 1.8859
  Iter 370/703: Loss 2.3204
  Iter 380/703: Loss 2.4534
  Iter 390/703: Loss 1.9387
  Iter 400/703: Loss 2.3413
  Iter 410/703: Loss 2.1027
  Iter 420/703: Loss 2.3126
  Iter 430/703: Loss 2.1401
  Iter 440/703: Loss 2.3617
  Iter 450/703: Loss 2.5409
  Iter 460/703: Loss 2.4490
  Iter 470/703: Loss 2.2966
  Iter 480/703: Loss 2.5897
  Iter 490/703: Loss 2.0498
  Iter 500/703: Loss 2.2510
  Iter 510/703: Loss 2.4540
  Iter 520/703: Loss 2.3059
  Iter 530/703: Loss 2.3371
  Iter 540/703: Loss 2.2998
  Iter 550/703: Loss 2.0177
  Iter 560/703: Loss 2.2213
  Iter 570/703: Loss 2.3339
  Iter 580/703: Loss 2.0337
  Iter 590/703: Loss 2.1314
  Iter 600/703: Loss 2.5858
  Iter 610/703: Loss 2.1427
  Iter 620/703: Loss 2.0705
  Iter 630/703: Loss 2.0674
  Iter 640/703: Loss 2.1676
  Iter 650/703: Loss 2.0410
  Iter 660/703: Loss 2.2311
  Iter 670/703: Loss 2.0009
  Iter 680/703: Loss 1.9502
  Iter 690/703: Loss 2.1734
  Iter 700/703: Loss 1.9578
Train acc: 0.4610, Test acc: 0.3370 (Time: 2163.20s)

[Epoch 8]
  Iter   0/703: Loss 2.0124
  Iter  10/703: Loss 2.3502
  Iter  20/703: Loss 2.2715
  Iter  30/703: Loss 2.2194
  Iter  40/703: Loss 2.1422
  Iter  50/703: Loss 2.0004
  Iter  60/703: Loss 2.1980
  Iter  70/703: Loss 2.2547
  Iter  80/703: Loss 2.0619
  Iter  90/703: Loss 2.1573
  Iter 100/703: Loss 2.2484
  Iter 110/703: Loss 2.1925
  Iter 120/703: Loss 2.3082
  Iter 130/703: Loss 1.7563
  Iter 140/703: Loss 2.4377
  Iter 150/703: Loss 2.3713
  Iter 160/703: Loss 1.8796
  Iter 170/703: Loss 2.0272
  Iter 180/703: Loss 1.9588
  Iter 190/703: Loss 2.3101
  Iter 200/703: Loss 1.7429
  Iter 210/703: Loss 2.0931
  Iter 220/703: Loss 2.2174
  Iter 230/703: Loss 2.3476
  Iter 240/703: Loss 1.9277
  Iter 250/703: Loss 2.0755
  Iter 260/703: Loss 2.3523
  Iter 270/703: Loss 2.2221
  Iter 280/703: Loss 2.4663
  Iter 290/703: Loss 1.8621
  Iter 300/703: Loss 2.0277
  Iter 310/703: Loss 1.9419
  Iter 320/703: Loss 2.2640
  Iter 330/703: Loss 2.1969
  Iter 340/703: Loss 2.1293
  Iter 350/703: Loss 1.9981
  Iter 360/703: Loss 2.4055
  Iter 370/703: Loss 2.1456
  Iter 380/703: Loss 2.1546
  Iter 390/703: Loss 2.5974
  Iter 400/703: Loss 2.3706
  Iter 410/703: Loss 2.3233
  Iter 420/703: Loss 2.0070
  Iter 430/703: Loss 2.2840
  Iter 440/703: Loss 2.1716
  Iter 450/703: Loss 1.9840
  Iter 460/703: Loss 2.1064
  Iter 470/703: Loss 2.2752
  Iter 480/703: Loss 2.5894
  Iter 490/703: Loss 2.0241
  Iter 500/703: Loss 2.2497
  Iter 510/703: Loss 1.9949
  Iter 520/703: Loss 2.8818
  Iter 530/703: Loss 1.8293
  Iter 540/703: Loss 2.2818
  Iter 550/703: Loss 1.9687
  Iter 560/703: Loss 2.0336
  Iter 570/703: Loss 2.5025
  Iter 580/703: Loss 1.6111
  Iter 590/703: Loss 1.9355
  Iter 600/703: Loss 1.6753
  Iter 610/703: Loss 1.9187
  Iter 620/703: Loss 1.9082
  Iter 630/703: Loss 1.7868
  Iter 640/703: Loss 2.1650
  Iter 650/703: Loss 2.0338
  Iter 660/703: Loss 1.7736
  Iter 670/703: Loss 2.1680
  Iter 680/703: Loss 2.0226
  Iter 690/703: Loss 2.0782
  Iter 700/703: Loss 1.8912
Train acc: 0.4750, Test acc: 0.3468 (Time: 2781.74s)

[Epoch 9]
  Iter   0/703: Loss 2.2359
  Iter  10/703: Loss 2.1889
  Iter  20/703: Loss 1.8454
  Iter  30/703: Loss 2.1248
  Iter  40/703: Loss 2.2067
  Iter  50/703: Loss 2.1205
  Iter  60/703: Loss 2.0237
  Iter  70/703: Loss 1.9288
  Iter  80/703: Loss 2.4258
  Iter  90/703: Loss 1.9325
  Iter 100/703: Loss 2.0447
  Iter 110/703: Loss 1.8587
  Iter 120/703: Loss 1.9232
  Iter 130/703: Loss 1.9698
  Iter 140/703: Loss 2.0180
  Iter 150/703: Loss 2.1511
  Iter 160/703: Loss 1.9543
  Iter 170/703: Loss 1.8543
  Iter 180/703: Loss 2.1988
  Iter 190/703: Loss 2.3959
  Iter 200/703: Loss 1.7490
  Iter 210/703: Loss 2.0143
  Iter 220/703: Loss 2.2056
  Iter 230/703: Loss 2.2007
  Iter 240/703: Loss 2.0222
  Iter 250/703: Loss 2.1309
  Iter 260/703: Loss 2.0157
  Iter 270/703: Loss 1.7640
  Iter 280/703: Loss 2.0994
  Iter 290/703: Loss 2.0160
  Iter 300/703: Loss 1.9722
  Iter 310/703: Loss 1.7809
  Iter 320/703: Loss 2.2035
  Iter 330/703: Loss 1.8106
  Iter 340/703: Loss 2.3052
  Iter 350/703: Loss 1.9792
  Iter 360/703: Loss 2.2800
  Iter 370/703: Loss 1.9755
  Iter 380/703: Loss 1.9724
  Iter 390/703: Loss 2.0341
  Iter 400/703: Loss 1.9515
  Iter 410/703: Loss 1.9281
  Iter 420/703: Loss 2.0107
  Iter 430/703: Loss 1.8632
  Iter 440/703: Loss 2.2917
  Iter 450/703: Loss 2.0782
  Iter 460/703: Loss 2.1383
  Iter 470/703: Loss 1.8352
  Iter 480/703: Loss 1.8684
  Iter 490/703: Loss 2.0901
  Iter 500/703: Loss 1.7289
  Iter 510/703: Loss 2.0725
  Iter 520/703: Loss 2.2391
  Iter 530/703: Loss 2.2134
  Iter 540/703: Loss 1.9734
  Iter 550/703: Loss 1.8602
  Iter 560/703: Loss 2.0820
  Iter 570/703: Loss 1.9079
  Iter 580/703: Loss 2.2242
  Iter 590/703: Loss 1.8010
  Iter 600/703: Loss 1.9742
  Iter 610/703: Loss 1.8069
  Iter 620/703: Loss 2.0707
  Iter 630/703: Loss 2.0862
  Iter 640/703: Loss 1.6235
  Iter 650/703: Loss 1.4937
  Iter 660/703: Loss 1.8743
  Iter 670/703: Loss 2.0843
  Iter 680/703: Loss 1.7803
  Iter 690/703: Loss 2.1715
  Iter 700/703: Loss 2.1964
Train acc: 0.4810, Test acc: 0.3568 (Time: 2598.22s)

[Epoch 10]
  Iter   0/703: Loss 1.8209
  Iter  10/703: Loss 2.1175
  Iter  20/703: Loss 1.9437
  Iter  30/703: Loss 2.0569
  Iter  40/703: Loss 1.8922
  Iter  50/703: Loss 1.9069
  Iter  60/703: Loss 1.8646
  Iter  70/703: Loss 2.2783
  Iter  80/703: Loss 1.6341
  Iter  90/703: Loss 1.7767
  Iter 100/703: Loss 1.3934
  Iter 110/703: Loss 2.0282
  Iter 120/703: Loss 2.3415
  Iter 130/703: Loss 1.6065
  Iter 140/703: Loss 2.0851
  Iter 150/703: Loss 1.9980
  Iter 160/703: Loss 2.1310
  Iter 170/703: Loss 2.0900
  Iter 180/703: Loss 1.7524
  Iter 190/703: Loss 1.8903
  Iter 200/703: Loss 2.3663
  Iter 210/703: Loss 1.8177
  Iter 220/703: Loss 2.3161
  Iter 230/703: Loss 2.3409
  Iter 240/703: Loss 2.4043
  Iter 250/703: Loss 1.8645
  Iter 260/703: Loss 1.5942
  Iter 270/703: Loss 1.5822
  Iter 280/703: Loss 1.7124
  Iter 290/703: Loss 1.9500
  Iter 300/703: Loss 2.2609
  Iter 310/703: Loss 1.8200
  Iter 320/703: Loss 2.0800
  Iter 330/703: Loss 2.2542
  Iter 340/703: Loss 1.8285
  Iter 350/703: Loss 1.9724
  Iter 360/703: Loss 2.2835
  Iter 370/703: Loss 1.8172
  Iter 380/703: Loss 2.1566
  Iter 390/703: Loss 2.0490
  Iter 400/703: Loss 1.7737
  Iter 410/703: Loss 1.9166
  Iter 420/703: Loss 2.0195
  Iter 430/703: Loss 1.9060
  Iter 440/703: Loss 1.9444
  Iter 450/703: Loss 2.1952
  Iter 460/703: Loss 1.6314
  Iter 470/703: Loss 1.8609
  Iter 480/703: Loss 1.8920
  Iter 490/703: Loss 1.9706
  Iter 500/703: Loss 1.7827
  Iter 510/703: Loss 2.1098
  Iter 520/703: Loss 1.9337
  Iter 530/703: Loss 1.9897
  Iter 540/703: Loss 2.1944
  Iter 550/703: Loss 2.0597
  Iter 560/703: Loss 1.7388
  Iter 570/703: Loss 1.7836
  Iter 580/703: Loss 1.6271
  Iter 590/703: Loss 1.7530
  Iter 600/703: Loss 1.8905
  Iter 610/703: Loss 1.6549
  Iter 620/703: Loss 2.0097
  Iter 630/703: Loss 2.0684
  Iter 640/703: Loss 2.0263
  Iter 650/703: Loss 2.0480
  Iter 660/703: Loss 2.0330
  Iter 670/703: Loss 1.8733
  Iter 680/703: Loss 1.9877
  Iter 690/703: Loss 1.7190
  Iter 700/703: Loss 1.5641
Train acc: 0.5040, Test acc: 0.3614 (Time: 2642.20s)

>>> Saved model to ResNet-20_lr0.001_bs64_adam_epoch_10.pkl

 Training ResNet-20_lr0.0005_bs32_sgd
[Epoch 1]
  Iter   0/1406: Loss 4.8535
  Iter  10/1406: Loss 5.2400
  Iter  20/1406: Loss 5.4305
  Iter  30/1406: Loss 5.4835
  Iter  40/1406: Loss 6.0969
  Iter  50/1406: Loss 5.1281
  Iter  60/1406: Loss 5.3801
  Iter  70/1406: Loss 5.3943
  Iter  80/1406: Loss 5.3928
  Iter  90/1406: Loss 5.5677
  Iter 100/1406: Loss 5.2581
  Iter 110/1406: Loss 5.2332
  Iter 120/1406: Loss 4.8507
  Iter 130/1406: Loss 5.1975
  Iter 140/1406: Loss 5.2537
  Iter 150/1406: Loss 5.2098
  Iter 160/1406: Loss 5.6213
  Iter 170/1406: Loss 4.8358
  Iter 180/1406: Loss 5.1550
  Iter 190/1406: Loss 5.1941
  Iter 200/1406: Loss 5.2802
  Iter 210/1406: Loss 5.3559
  Iter 220/1406: Loss 5.3876
  Iter 230/1406: Loss 5.2006
  Iter 240/1406: Loss 5.0019
  Iter 250/1406: Loss 5.1968
  Iter 260/1406: Loss 4.8497
  Iter 270/1406: Loss 4.9772
  Iter 280/1406: Loss 5.0383
  Iter 290/1406: Loss 5.0737
  Iter 300/1406: Loss 4.7661
  Iter 310/1406: Loss 4.9438
  Iter 320/1406: Loss 4.8629
  Iter 330/1406: Loss 4.8825
  Iter 340/1406: Loss 4.9649
  Iter 350/1406: Loss 5.1131
  Iter 360/1406: Loss 5.1034
  Iter 370/1406: Loss 4.5977
  Iter 380/1406: Loss 4.8630
  Iter 390/1406: Loss 4.6428
  Iter 400/1406: Loss 4.9427
  Iter 410/1406: Loss 4.9071
  Iter 420/1406: Loss 4.8660
  Iter 430/1406: Loss 5.0165
  Iter 440/1406: Loss 4.9093
  Iter 450/1406: Loss 4.7719
  Iter 460/1406: Loss 4.9153
  Iter 470/1406: Loss 4.9712
  Iter 480/1406: Loss 4.7116
  Iter 490/1406: Loss 5.3036
  Iter 500/1406: Loss 4.8754
  Iter 510/1406: Loss 4.6348
  Iter 520/1406: Loss 4.6712
  Iter 530/1406: Loss 5.1187
  Iter 540/1406: Loss 4.8183
  Iter 550/1406: Loss 4.8968
  Iter 560/1406: Loss 4.8283
  Iter 570/1406: Loss 4.9474
  Iter 580/1406: Loss 4.9005
  Iter 590/1406: Loss 4.8830
  Iter 600/1406: Loss 4.6235
  Iter 610/1406: Loss 4.8028
  Iter 620/1406: Loss 4.8428
  Iter 630/1406: Loss 4.5174
  Iter 640/1406: Loss 4.6649
  Iter 650/1406: Loss 4.8722
  Iter 660/1406: Loss 4.8877
  Iter 670/1406: Loss 4.7891
  Iter 680/1406: Loss 4.7374
  Iter 690/1406: Loss 4.5912
  Iter 700/1406: Loss 4.5664
  Iter 710/1406: Loss 4.8499
  Iter 720/1406: Loss 4.6615
  Iter 730/1406: Loss 4.8473
  Iter 740/1406: Loss 4.8353
  Iter 750/1406: Loss 5.1395
  Iter 760/1406: Loss 4.7871
  Iter 770/1406: Loss 4.6992
  Iter 780/1406: Loss 4.6974
  Iter 790/1406: Loss 4.5494
  Iter 800/1406: Loss 4.6118
  Iter 810/1406: Loss 4.8538
  Iter 820/1406: Loss 4.7802
  Iter 830/1406: Loss 5.0741
  Iter 840/1406: Loss 4.7127
  Iter 850/1406: Loss 4.5376
  Iter 860/1406: Loss 4.7602
  Iter 870/1406: Loss 4.6354
  Iter 880/1406: Loss 4.6868
  Iter 890/1406: Loss 4.7883
  Iter 900/1406: Loss 4.8174
  Iter 910/1406: Loss 4.6156
  Iter 920/1406: Loss 4.7947
  Iter 930/1406: Loss 4.6025
  Iter 940/1406: Loss 4.5814
  Iter 950/1406: Loss 5.0024
  Iter 960/1406: Loss 4.9937
  Iter 970/1406: Loss 4.5590
  Iter 980/1406: Loss 4.5765
  Iter 990/1406: Loss 4.8006
  Iter 1000/1406: Loss 4.7643
  Iter 1010/1406: Loss 4.5773
  Iter 1020/1406: Loss 4.9978
  Iter 1030/1406: Loss 4.5135
  Iter 1040/1406: Loss 4.6747
  Iter 1050/1406: Loss 4.5276
  Iter 1060/1406: Loss 4.6653
  Iter 1070/1406: Loss 4.6698
  Iter 1080/1406: Loss 4.5259
  Iter 1090/1406: Loss 4.5934
  Iter 1100/1406: Loss 4.8191
  Iter 1110/1406: Loss 4.7853
  Iter 1120/1406: Loss 4.6898
  Iter 1130/1406: Loss 4.8262
  Iter 1140/1406: Loss 4.6937
  Iter 1150/1406: Loss 4.6980
  Iter 1160/1406: Loss 4.7880
  Iter 1170/1406: Loss 4.6040
  Iter 1180/1406: Loss 4.7048
  Iter 1190/1406: Loss 4.5945
  Iter 1200/1406: Loss 4.5566
  Iter 1210/1406: Loss 4.6574
  Iter 1220/1406: Loss 4.7633
  Iter 1230/1406: Loss 4.3998
  Iter 1240/1406: Loss 4.8878
  Iter 1250/1406: Loss 4.9178
  Iter 1260/1406: Loss 4.6764
  Iter 1270/1406: Loss 4.5364
  Iter 1280/1406: Loss 4.5703
  Iter 1290/1406: Loss 4.6662
  Iter 1300/1406: Loss 4.8419
  Iter 1310/1406: Loss 4.7006
  Iter 1320/1406: Loss 4.6432
  Iter 1330/1406: Loss 4.5128
  Iter 1340/1406: Loss 4.8302
  Iter 1350/1406: Loss 4.6644
  Iter 1360/1406: Loss 4.4866
  Iter 1370/1406: Loss 4.7518
  Iter 1380/1406: Loss 4.6868
  Iter 1390/1406: Loss 4.4824
  Iter 1400/1406: Loss 4.3950
Train acc: 0.0270, Test acc: 0.0204 (Time: 2734.73s)

[Epoch 2]
  Iter   0/1406: Loss 4.7439
  Iter  10/1406: Loss 4.7005
  Iter  20/1406: Loss 4.5984
  Iter  30/1406: Loss 4.6273
  Iter  40/1406: Loss 4.7584
  Iter  50/1406: Loss 4.5802
  Iter  60/1406: Loss 4.6621
  Iter  70/1406: Loss 4.8049
  Iter  80/1406: Loss 4.5410
  Iter  90/1406: Loss 4.4030
  Iter 100/1406: Loss 4.5674
  Iter 110/1406: Loss 4.5443
  Iter 120/1406: Loss 4.7683
  Iter 130/1406: Loss 4.8538
  Iter 140/1406: Loss 4.5897
  Iter 150/1406: Loss 4.5988
  Iter 160/1406: Loss 4.5006
  Iter 170/1406: Loss 4.6787
  Iter 180/1406: Loss 4.8399
  Iter 190/1406: Loss 4.5280
  Iter 200/1406: Loss 4.6153
  Iter 210/1406: Loss 4.3769
  Iter 220/1406: Loss 4.6194
  Iter 230/1406: Loss 4.4398
  Iter 240/1406: Loss 4.3980
  Iter 250/1406: Loss 4.6836
  Iter 260/1406: Loss 4.8108
  Iter 270/1406: Loss 4.4263
  Iter 280/1406: Loss 4.7766
  Iter 290/1406: Loss 4.5238
  Iter 300/1406: Loss 4.7289
  Iter 310/1406: Loss 4.7720
  Iter 320/1406: Loss 4.5842
  Iter 330/1406: Loss 4.8626
  Iter 340/1406: Loss 4.7242
  Iter 350/1406: Loss 4.5734
  Iter 360/1406: Loss 4.6201
  Iter 370/1406: Loss 4.5929
  Iter 380/1406: Loss 4.3889
  Iter 390/1406: Loss 4.4174
  Iter 400/1406: Loss 4.4711
  Iter 410/1406: Loss 4.4939
  Iter 420/1406: Loss 4.6972
  Iter 430/1406: Loss 4.6516
  Iter 440/1406: Loss 4.5953
  Iter 450/1406: Loss 4.6696
  Iter 460/1406: Loss 4.4811
  Iter 470/1406: Loss 4.7312
  Iter 480/1406: Loss 4.6998
  Iter 490/1406: Loss 4.8182
  Iter 500/1406: Loss 4.5068
  Iter 510/1406: Loss 4.6628
  Iter 520/1406: Loss 4.6349
  Iter 530/1406: Loss 4.5295
  Iter 540/1406: Loss 4.5906
  Iter 550/1406: Loss 4.4355
  Iter 560/1406: Loss 4.6665
  Iter 570/1406: Loss 4.3909
  Iter 580/1406: Loss 4.3618
  Iter 590/1406: Loss 4.4633
  Iter 600/1406: Loss 4.8284
  Iter 610/1406: Loss 4.7315
  Iter 620/1406: Loss 4.5530
  Iter 630/1406: Loss 4.5372
  Iter 640/1406: Loss 4.5160
  Iter 650/1406: Loss 4.5681
  Iter 660/1406: Loss 4.6396
  Iter 670/1406: Loss 4.7594
  Iter 680/1406: Loss 4.6194
  Iter 690/1406: Loss 4.7431
  Iter 700/1406: Loss 4.7272
  Iter 710/1406: Loss 4.5047
  Iter 720/1406: Loss 4.5627
  Iter 730/1406: Loss 4.6000
  Iter 740/1406: Loss 4.4664
  Iter 750/1406: Loss 4.5220
  Iter 760/1406: Loss 4.5081
  Iter 770/1406: Loss 4.4543
  Iter 780/1406: Loss 4.6312
  Iter 790/1406: Loss 4.6253
  Iter 800/1406: Loss 4.5838
  Iter 810/1406: Loss 4.4503
  Iter 820/1406: Loss 4.4657
  Iter 830/1406: Loss 4.6171
  Iter 840/1406: Loss 4.6418
  Iter 850/1406: Loss 4.4264
  Iter 860/1406: Loss 4.6513
  Iter 870/1406: Loss 4.8063
  Iter 880/1406: Loss 4.4614
  Iter 890/1406: Loss 4.3490
  Iter 900/1406: Loss 4.3657
  Iter 910/1406: Loss 4.4915
  Iter 920/1406: Loss 4.6767
